,words,messages,ids,urls
2151,"whatever,","In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2152,trained,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2153,in,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2154,"Spark,","In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2155,then,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2156,written,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2157,in,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2158,"TigerGraph,","In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2159,with,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2160,the,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
2161,configuration,"In the Following Webinar and several others before that (Bad phone call detection use case), https://www.youtube.com/watch?v=bPQgRzxZeaw ( Graph Gurus 21: Integrating Real-Time Deep-Link Graph Analytics with Spark AI), It is receptively mentioned that models can be stored back in Tigergraph for real time prediction. 

Do you have example of how this is done ? An example of a model function or whatever, trained in Spark, then written in TigerGraph, with the configuration file for the parameters, as explained in the several webinar but not shown. 

I am really curious to get a sense of how this is actually done. 

Many thanks

![Picture of the slide of the webinar where it is mentioned](upload://rf8cDT2m9OlKxxne0WC4QrQgmWk.jpeg)",1756,https://community.tigergraph.com/t/storing-ml-models-in-tigergraph-from-the-spark-tigergraph-integration/614
